filename,text
61523f5edff0567aa388e752_q4_c1_1672086130_95beead9-ad12-46f8-a055-9430ab948f7d,"when I join a new team of people, Knowing nobody else on the team. Initially, I will. Be quiet and listen. and, Take the temperature of the team, read the room. and then do my best to communicate and, and make friends in the group and in the absence of people wanting to make friends, then finding out the best method of communication to To make the group work well and I do that naturally. It's not that I have sought to develop. Intentionally so much. That skill is just that. That's the way that I instinctively act, I suppose, I have refined it some over the years, but I think, as I mentioned earlier in the interview, one of my strengths is being able to work together with other people. To build bonds. And to come alongside people to encourage and support them individually and then because of that, Support one-on-one and encouragement one-on-one, it tends to have a building effect on the team so that we work together more as a team and feel better as a team because each person is being acknowledged recognized and and their values being acknowledged."
61523f5edff0567aa388e752_q5_c1_1672086333_95beead9-ad12-46f8-a055-9430ab948f7d,"In a situation where someone annoys me. I often will tend to Push into that situation to either, get to the root of the annoyance. Or if it's obvious, that there's nothing that I could do about the annoyingness of it and I'll try to tend to do whatever I can do to diffuse. The annoying Behavior. and, if I can't, then, It's important that I look inside at why it's annoying. And if it's not anything that's detrimental to the work or to the team that it's important for me to be able to process it in such a way that I minimize the annoyance in myself that or rid myself of the perception of annoyance. This its if I'm annoyed then it's on me usually unless you again unless it's something that is It's detrimental to the work getting done. Its detriment detrimental to the team or a member of the team. If none of those are a factor than then, I have to deal with it in me."
61523f5edff0567aa388e752_q6_c1_1672086501_95beead9-ad12-46f8-a055-9430ab948f7d,"In situations where my work or my work. Space were not very organized. I can still get the work done. And focus on the important task at hand but to actually stop and take time and and organize things tends to make the work actually go faster. So, if, if things are unorganized, forget I forget who it was that I heard use the term but you have to take time to sharpen the saw You know, sharpen your axe because you can go out and beat things with a dull ax, or saw things with a dull saw and you're not going to get very much done. But if you take the time to sharpen that tool before you go out and start your work, then then you're going to have an efficient work and organizing my work in organizing. My workspace is sharpening the saw and it's much easier to focus and get the work done. When my space is organized, when my work is organized, so in situations, where My work or work space. We're not very organized. I did what I needed to do to make my part of the work organized and and helped to overarching Lee organize the project not going beyond my bounds to do someone else's job. But just making sure that to whatever extent I could help. That the project is organized and we get the job done."
6152be1021c9ab590015a3e3_q1_c1_1673286348_a4d80f96-1b5d-4487-adb1-bf433075a738,"I would say for me so my greatest strength is an employee would be my work ethic. I'm a very hard worker. Always willing to go above and beyond to help the company that I work for. I'm willing to put in extra hours if needed. just overall very hard worker and every job that I've always had, I've always gone above and beyond another strength of mine would be people skills. I know how to communicate well with others. I've worked in several different job settings where I've been around a multitude of different people and I think that has helped me with my communication skills over the years because I've had experience working with so many different types of people that I know how to adjust what I'm saying and how I'm saying it to go well with the person that I'm speaking to I would say as far as weaknesses I'm not very good at public speaking. I kind of have tend to have anxiety. So, speaking in front of others isn't is a weakness of mine. It has been my whole life. Another weakness I would say, would be My lack of trust in others, I have trouble taking people's word and sometimes that has halted my work in the past."
6152be1021c9ab590015a3e3_q2_c1_1673286425_a4d80f96-1b5d-4487-adb1-bf433075a738,"My best friend would describe me as someone who is extremely compassionate kind and empathetic toward others. I'm the type of person that always puts others before me. No matter what that I've always been like that. I would also send my best friend would describe me as a little weird font in a fun way. Not in a crazy way. But most of all, I think, my friends would say I'm loyal. I'm the type of person that once were friends, were friends for life. I'm not going to turn my back on you. If you hurt me, I'll forgive you again and again and again to make things right, because that's just who I am. I'm always willing to give someone a second. Third fourth chance, which probably has hurt me in the past, but that's just who I am. And I can't change who I am, because of people that are, and I'll never change who I am because of people that have hurt me."
6152be1021c9ab590015a3e3_q3_c1_1673286601_a4d80f96-1b5d-4487-adb1-bf433075a738,"When it comes to situations, where I've had to make professional decisions that could affect my status or how much money I make. I'm usually kind of somewhat indecisive. I like to look at a situation or problem from all angles before making a final decision. And I think that sometimes is what causes me to be indecisive because I think too much into every little thing I'm not sure why in that way, but I just have always been someone who is a deep thinker and I think that's what has caused my indecisiveness because I think to into things, I'm not too worried about my status or money. I mean, I am worried about money in the way that obviously money pays the bills but like money doesn't control my life and neither does status So those are two things that I do not let control me at all but when it does come to a professional setting, I tend to think to into things and that's a downfall of mine."
6152be1021c9ab590015a3e3_q4_c1_1673286694_a4d80f96-1b5d-4487-adb1-bf433075a738,"Situations. When I joined a new team with new people, I tend to be kind of shy at first. It takes a lot for me to open up to people. I don't know. So at first, I'm very shy and I kind of usually wait for others to approach me. I will make an effort to get to know people, obviously, but I would feel more comfortable if they come to me first, especially in a setting with new people. Like I would kind of feel like an outcast because of the fact that usually when I'm entering a new team, most of the team members have known each other or worked with each other for some time now. So I kind of feel like the outcast and like I guess the new, the new be. So I tend to just kind of be shy and wait for others to approach me. I've kind of always been like that my whole life, not just in professional settings but in school or Sports just kind of The Quiet One. So I just think that's part of who I am and my personality."
6152be1021c9ab590015a3e3_q5_c1_1673286797_a4d80f96-1b5d-4487-adb1-bf433075a738,"When someone annoys me. I'm not really one to get annoyed easily. I kind of like try and put myself in the other person's shoes. So when someone is annoying me, I'll think about, like, why they're doing what they're doing. And I try not to get annoyed, obviously. I'm not perfect. And there are times that I do get annoyed, because sometimes my patients does run thin. But for the most part, I try to be really understanding with others, because, I know, Not everybody has the same thought process, not everybody grew up the same. Not everyone has the same like situations in life and that can really change people's personality and who they are. So when I talk to other people, like in their mind, what they're doing, could be normal, but it could be annoying me. So I try to be patient and understanding with everyone because that's just who I am. Because I know everybody's different. Everybody goes about things differently. And that's okay. There's I mean, that's what makes us all unique and beautiful. Is that we're different. So I try and just be patient with others. If somebody doesn't normally to an extremist extent, I try to talk to them in a way that they won't feel offended or attacked."
6152be1021c9ab590015a3e3_q6_c1_1673286893_a4d80f96-1b5d-4487-adb1-bf433075a738,"Think of situations when your work or work space or not very organized, that's not very typical of me. I'm the type of person who has to have everything. In a certain order, I'm pretty OCD when it comes to that. So I'm not one to keep it, not organized. Like I have to have everything organized or else. I will not be able to focus on my work so it's definitely not typical of me, but there are times when I do get caught up in work and my office. I get a little messy or things may get out of place, so I try and make time. Even if that requires me to stay after work or come in a little early to organize and make sure I keep up with it because I feel like I work better when I have an organized workspace and I know where things are. I don't have to shuffle around yours, trying to find stuff. I feel like that just kind of puts a damper on your day and it kind of brings you down. So, Having an unorganized work space is definitely not typical of me, but it does happen from time to time. And when it does happen I make sure to make extra time to make sure I get my workspace organized because I feel like I'm more efficient at work. When I have cleaned organized space,"
61531a9bd8acf4e88e083892_q1_c1_1673724923_2cba5dec-5c49-49fb-b438-44e33e44ad4b,"My greatest strengths and weaknesses. As a boy, I would say my greatest strength is definitely being a team player. Being somebody who's accustomed to not only leading, but understanding the qualities that's needed in a good follower weaknesses. I guess you can say that I can I can work a little too much, I have had issues with being with balancing work, work life that makes any sense. I've always been the kind of person that works extremely hard and puts time in Beyond what's required. And I guess that would fall into a weakness because of this caused me to suffer on the home front."
61531a9bd8acf4e88e083892_q2_c1_1673724993_2cba5dec-5c49-49fb-b438-44e33e44ad4b,"I guess my best friends would describe me as as loyal as honest as somebody high moral character Dependable person. The type of person that would give the shirt off his back, it will give his last dollar on his pocket. I've been the kind of friend that if my friends ask me for something, I don't need to know what they needed for. So if it's money, if it's my time I just have always required friends. That ask me if they need me. I'm there. I don't need the details."
61531a9bd8acf4e88e083892_q3_c1_1673725125_2cba5dec-5c49-49fb-b438-44e33e44ad4b,"So think of a situation in which I'm a professional decisions that could affect my status. How much money I've made. I have worked a lot of different jobs in my 45 years of living, I started working at 17 when I joined the military 23 years in total in the military. So I got some mixture of professional. And government service, but in a professional environment I was amongst loan officer, I guess that would best suit the situation of this particular question. Okay? How did I add behave in such situations? I made sure that I was grounded, I was still myself, regardless of, if I was dealing with commercial loans that were to the tentative about three and a half million dollars. With building facilities the churches and private schools and so on and so forth. Is what I did loans for, what I did notice and I did understand, you understand that, at the end of the day, I had to steal be myself. I was selling the product of money of the Avenue of borrowing for certain organizations, so, I think that what I had to do in those situations was still be myself professionally. My character kind of doesn't slide but it's the same in both particular environments. I try to be morally grounded person."
61531a9bd8acf4e88e083892_q4_c1_1673725245_2cba5dec-5c49-49fb-b438-44e33e44ad4b,"All right situation in which I joined a new team. People like I stayed in the last video. I was in the military for 23 years and in those 23 years, I have been in. Countless units, count squads and platoons of moved up from being a team member to a team leader. To a squad leader to leader, Mattoon Surah verse, our operations are done on all of those little levels program. Eating one soldier, all the way up to lead about 150. So, each one of those changes in leadership level as a leader. And even as an individual, I did more observing. When I first arrived in speaking, I wanted to see how the team jail together, where our strong points were where our weak points were, what were some areas that my experience and information that I had to bring to the table to fit into the team, to help build it to be the best version of whatever. That team was insisting upon the members that we had, because each, like I said, each one of those teams in each one of those levels, it was a little different, but just more information. And more responsibility, that was added"
61531a9bd8acf4e88e083892_q5_c1_1673725374_2cba5dec-5c49-49fb-b438-44e33e44ad4b,"I don't know why this Pops in my head. I'm thinking of a situation when someone annoyed me, I had a soldier that I led. His name was can't say this guy. We were overseas in Afghanistan during combat done quite a few things left and right. That just annoyed the crap out of me and what he would do. Literally almost the opposite of what I was instructing them to do. Or we told to Do they came time to act out? He would do his own thing and it was just like working with somebody who was Wanted to be consistently retarded for no reason. I hate to use that word. Well, what it caused me to do is to learn to be more patient with him a little bit more time when I gave them instruction. And sometimes I had to break things down to him to make sure that he got all of the information that was needed. This one particular situation that with him. It pops in my mind is there was a particular kind of tested we used, which was a color-coded tit in what I trained him and all the other soldiers on it, he did not share with me that he was colorblind and I found out that it was color blind to the midst of who the actual and having him, as having to use the test to detect for explosives on something. And he gave me a color, that it wasn't. That's what I discovered, he was gonna plan. It was multiple situations like this, with this game."
61531a9bd8acf4e88e083892_q6_c1_1673725485_2cba5dec-5c49-49fb-b438-44e33e44ad4b,"I guess it's going to be really hard with me for me to answer like I shared. I spent 23 years in the military. I guess the only other time that my workspace was never really organized when I was learning how to be organized. And that was very early on in my career. I guess he could take it all the way back to basic training that was within days, that was corrected because there was systems in place to make sure that I or anyone. Would not move forward and not be organized. Doing the particular jobs that I've had to do with in the United States Army over the course of twenty three years. If you were not at this, you are not organized person that you would have lasted as long as I did. We're done a lot of things that I had offered the opportunity to do. So, I'm not sure. Really. How to answer this question. It's I guess you could say, it's not typical to me at all in that is the reason why."
615327ab3d238b032366a545_q1_c1_1672683652_599dadbe-cb15-42da-b704-584dc4bd0174,"I would say some of my greatest strengths as an employee are that I am dependable and reliable. I make sure that I show up to work on time as scheduled and I complete my job in a timely manner. I don't hesitate to ask questions if there's something that, I'm not sure about. It's more important to me to get the job done. Well, so I don't hesitate to ask for help when needed I also am a fast learner, I really enjoy learning new things and I feel like I pick things up pretty quickly. Some of my weaknesses are that I have a hard time saying. No. So while I like helping others, sometimes I can take on too much and I also have a hard time delegating different things. If it's something that I can do, I prefer to do it, which sometimes can leave me with a plate. That's just a bit too full."
615327ab3d238b032366a545_q2_c1_1672683713_599dadbe-cb15-42da-b704-584dc4bd0174,"My best friend would describe me as someone who, as I said before is dependable and reliable. If I say that, I'm going to be somewhere and do something, I make sure that I stay true to my word. My best friend would also describe me as someone who is honest and loyal to a fault. I think that honesty is the best policy Above All Else and that includes, even admitting and owning up. When I've made a mistake, you study, I like, To be very transparent. And I think my best friend would also say that I'm really caring and compassionate. I feel as though I have a lot of empathy, I feel other people's feelings. So I like to really actively listen to others and sort of understand their struggles and sympathize with others."
615327ab3d238b032366a545_q3_c1_1672683805_599dadbe-cb15-42da-b704-584dc4bd0174,So there have not really been specific instances where I'm a professional decisions that I can think of that would help boost my status or how much money that I make. I am the type of person. I just go in and I get my job done. I don't care a ton about status. I do like a place where there is potential for job growth. If I decide to pursue that but really I just like to do the best. Best that I can at my job and make sure that I'm as Dependable as I can be. And I think that's just the nature of who I am. I am not super competitive by nature and I don't feel like I need to climb to the Top by any means. I just like a job where I feel fulfilled and satisfied that I really feel motivated to to show up for and do well at
615327ab3d238b032366a545_q4_c1_1672683891_599dadbe-cb15-42da-b704-584dc4bd0174,"In my last job. Alright most recent job that I currently hold. I started almost four years ago now and it was a completely new team of people for me at a new organization and I was a little bit shy first I kind of like to feel out my co-workers and kind of learn about them before I start sharing a lot about myself but I tend to just work wise jump, right? In. I'm more of a Hands-On learner. And again, I don't hesitate to ask questions, so entering a new team. I like to start as an active participant, get right to work and help others and I think again, it's just in my nature. I like to be right in the thick of things. I don't like to just sit by and let others do the work. So when I enter a new team, I'm definitely an active participant. A little bit quiet at first. But definitely, you know more outgoing as I get to know everybody better."
615327ab3d238b032366a545_q5_c1_1672683974_599dadbe-cb15-42da-b704-584dc4bd0174,"Normally, when I'm in the situation where someone has annoyed me, I try to take a step back because sometimes it can be difficult for me to not release say much when I'm feeling annoyed and to really truly keep my cool. So if I feel that I am starting to feel annoyed or upset, what kind of step away from the situation and assess, why I'm feeling that way. And what I can do personally to help myself feel Better. Because I recognize that I can't change the behaviors of others. I can just change how I respond to certain situations and I think that has just come recently, honestly, in my role as a parent just learning that, hey, people are going to do what they want to do. And all I can really do in response is decide how I want to behave and how I want to handle a certain situation. But I recognized myself that sometimes Ames. I need to take a step back and really give myself some space and some time to really think through the best course of action."
615327ab3d238b032366a545_q6_c1_1672684045_599dadbe-cb15-42da-b704-584dc4bd0174,"I have never really had my own dedicated workspace. I work in the medical field where I find myself always working from a like, communal nursing station. So I don't have my own dedicated desk area. So by Nature, I have to be organized because I don't like creating mess for other people to be in. And I again, I think just because of the nature of the work that I Have done. So it's not not typical of me to be disorganized. I feel that I become a little bit anxious to if things are really disorganized. So if there is a community workspace that is really messy, I tend to try to get things in order and organize them because I feel that everything flows better when they're highly."
615374d9fd9b41728babd974_q1_c1_1672238082_dafe7396-264d-466c-8dd6-e7d78361a47d,"My greatest strength as an employee are that, I am able to work with a group leader group, or work independently, I can I'm highly adaptable to any employment situation. So I am able to work, like I said, alone, I have led people and I have been part of a group, I my greatest weakness is sometimes I can be so independent that I don't always include all the people I need to include in a job."
615374d9fd9b41728babd974_q2_c1_1672238124_dafe7396-264d-466c-8dd6-e7d78361a47d,"my best friend would describe me as highly adaptable and able to take any situation and make it into a positive one, even a very negative situation and she would say that I have lots of experience doing this and she is often in awe of my ability to adapt and recover from situations and make them positive."
615374d9fd9b41728babd974_q3_c1_1672238177_dafe7396-264d-466c-8dd6-e7d78361a47d,"I think how I would think of a situation where professional decisions that affect my status and how much money I would make. I always think of the bottom line, what is the end product? Do I need to get so many widgets out? Do? I need to make a profit of a certain amount. Do I need to train employees so that they know how to do what they need to do. So these are the things that that I do to affect my status in an organization."
615374d9fd9b41728babd974_q4_c1_1672238222_dafe7396-264d-466c-8dd6-e7d78361a47d,A situation where I've joined a new team. The first thing I get to know is be very pleasant. Be very professional treat everybody with respect. I have just why do I do that? I think that war can get accomplished when everyone is treated with respect and everyone feels that they're on equal footing and everyone can contribute to the situation. So that is the first thing I do is to establish a rapport with with the entire team.
615374d9fd9b41728babd974_q5_c1_1672238270_dafe7396-264d-466c-8dd6-e7d78361a47d,"When someone has annoyed me, I did have a situation where a co-worker basically threw me under the bus regarding a student that we had. And the first thing I did was I stopped, I waited and I thought about how I would react to this situation. So the first thing I needed to do was to stop and reflect, second thing I needed to do was be very professional in my I dealing with that person and letting them know that this was not acceptable behavior."
615374d9fd9b41728babd974_q6_c1_1672238325_dafe7396-264d-466c-8dd6-e7d78361a47d,"I am not the kind of person who is very unorganized in my workspace. So I have walked into work spaces that were very unorganized. The place I work. Now on, when I first got my job there, I walked into a very unorganized work space. So the first thing I did was to tell myself that I'm going to keep all these things here in case I needed them for a school year. So I kind of put them all in an organized way. And kept them aside and then after the that school year, I assess whether or not I needed them and that's how I dealt with that situation."
6153c8a5e9fa7e4a77a4baee_q1_c1_1673218183_43159450-0b36-4bf1-ad5f-480615f9b28c,"Some of my greatest strengths in the workplace, I'm pretty easy to get along with and I make an effort to be friendly to all of my staff. I'm pretty good at finding stuff to do on the job which managers really appreciate them. Very self-directed a few of my weaknesses and not great at delegating tasks. I usually take on a lot more than I need to and my communication could be a bit better, I suppose between man, it with management."
6153c8a5e9fa7e4a77a4baee_q2_c1_1673218251_43159450-0b36-4bf1-ad5f-480615f9b28c,"On a good day. My best friend would say I'm Whimsical at my worse. I'm just kind of brooding. I'm quiet, typically, unless I'm with people that I'm comfortable with and I can be quite silly. I'm a great listener. Always there whenever someone needs me. So there's something else you'd like to add. Can't think of anything right now."
6153c8a5e9fa7e4a77a4baee_q3_c1_1673218370_43159450-0b36-4bf1-ad5f-480615f9b28c,"I guess an example of this that comes to mind is a while back. I worked at a pet store as a sales associate and there is a we were incredibly understaffed and my manager was trying to persuade me to take on a manager. Managerial job. I was very hesitant because I have never been in that position. I do. Don't feel comfortable telling people what to do. But you know, I decided It's probably about time, I have experience in that sense. given the amount of jobs I have in my age so I accepted and I enjoyed it. I really liked the as a manager. There's a lot of things that are more accessible. I can get into the cash. Register. If there's an error with change or anything, I can close and lock the store set the alarm stuff like that. Like a lot more ease of access."
6153c8a5e9fa7e4a77a4baee_q4_c1_1673218450_43159450-0b36-4bf1-ad5f-480615f9b28c,"Whenever I join a new team I am friendly but also very reserved just because I don't know anyone and kind of scoping people out, you know, to see who I can trust and also trying not to get too invested. If it's a job, I don't see myself being at for a while. Please add something more. Let's see at the job, I currently took a couple of months ago. It was more a month ago. It was like, around Christmas time and immediately I think on my first day, they asked if I wanted to take part in a secret Santa and I said, okay, would be fun. Be a good way to know people. Yeah, just kind of a fun Icebreaker."
6153c8a5e9fa7e4a77a4baee_q5_c1_1673218548_43159450-0b36-4bf1-ad5f-480615f9b28c,"usually, in this situation, its customers that are usually the ones who I don't know what in a situation. Be the ones who are annoying. And I've dealt with a lot of irate customers. I try to keep my cool and not not take what they are spewing at me. Personally, I try to keep coming back to the issue at hand, instead of letting emotions carry away. Way, the real issue that's going on and I try to resolve that any way I can so they can get out of the store quickly before anything escalates further."
6153c8a5e9fa7e4a77a4baee_q6_c1_1673218620_43159450-0b36-4bf1-ad5f-480615f9b28c,"I'm not, I'm sorry, I'm a lot neater at work. Then I am at my house. I guess because there's more at stake and it just makes work flow way easier when things are tidy and organized, sometimes I'll come into a new job, a new situation. And if I see something that could be organized better, I'll just take that on and start organizing. It or trying to make it just easier to work with for everyone and usually, people appreciate that. I've never heard so far. I've never had anyone say, why? Why did you do that? I can't find anything. How could you mess this up for me?"
6157d22b9998f96a77f41567_q1_c1_1671654686_def862fe-1afa-429a-8e65-1653466b45b3,"Hi. So one of my greatest strengths as a candidate as an employee is the fact that when I get really passionate about something I become really driven and I work really hard to make sure that if there's something I need to learn that, I learn it and that I get the right resources. If it's something that I need help with, but generally, I'm a self-starter. I'm somebody who is definitely able to work autonomously, and I really thrive in quiet environment. Ants but yet at the same time, I can work with other people. I would say that one of my weaknesses is that sometimes I definitely mentally take my work home with me. I will get fixated on something like a problem that I'm trying to solve in terms of a work situation and I will think about it to death and sometimes this is you know it's one of those things that I just need to learn better. How to let something go. Oh, and then, you know, be fresh when I am back at work again, because if I get too fixated on something, it affects my ability to sleep. Well, and of course, when you don't sleep well for a certain amount of days, then you really start to feel it, you know, in terms of your ability to do just about anything. So I would say that it's, it's like, my greatest strength is also a weakness. So I definitely have things like that to work on."
6157d22b9998f96a77f41567_q2_c1_1671654811_def862fe-1afa-429a-8e65-1653466b45b3,"So I'm going to go a little tiny bit off this topic, if that's okay, because my first thought when I read the question, how would your best friend describe you is? But I don't really think I have a best friend. I have a lot of friends, but I wouldn't say that. Any one of them is a best friend that I do a lot of things with or that I'm in contact with on a daily or even several times a week basis. I am a really independent Inand. I'm friends with a lot of very independent people and so, in terms of how these people would describe me, I'll think of them as an aggregate, okay? In terms of how they would describe me, I would say that they would describe me as ambitious and driven meticulous. Conscientious, they would probably say that sometimes I can get a little bit too wrapped up in a particular task that I'm working on. I can get a little bit. You know, to perfectionistic about it and then I need to cut myself a break. In fact, that's often what I hear from friends is, you don't see yourself in the way that other people see you. I'm really good at seeing good in other people, but for myself, I'm pretty perfectionistic. And sometimes to a fault and you know, I'll raise my own bar higher higher, higher, and that's not necessarily good. And so I think that other people would describe me Basically, in that way is that I need to cut myself a break and just kind of chill out a little bit and not be so hard on myself."
6157d22b9998f96a77f41567_q3_c1_1671654950_def862fe-1afa-429a-8e65-1653466b45b3,"So, I've actually just done this, the idea of making a professional decision, that affected my status, and how much money I made not in recent history, but all coming up on two years ago, my college, shut down for a variety of reasons. And most of the faculty were not given any kind of severance. We were not brought over to the school that our buildings were sold to in the area and And I'm in an area where really, there are no options for me, getting back into higher education. So, you know, I do have faculty friends, who decided that being a professor, was something that was, you know, they were younger than me and a lot of cases and they just, you know, they were only coming up on mid-career and I'm like, late mid-career and they were willing to just move anywhere in the United States to get a job. I was not, I have a home here. I have roots. Ear. And I'm also not that far from family. So the fact of the matter is that the decision I made to not go back into higher education when it was taken out of my hands. When that job was taken from me that absolutely affected my status. All you have to do is say that you're a tenured professor and people just treat you differently. And it absolutely 100% affected how much money I make. Because I'm Working for prolific, I am doing a gig work and I'm in a difficult place. So, the fact is that there's a point to all of it. There's learning experiences going on. And the fact is that I'm also kind of refining, the kind of work that I want to do and definitely looking for a career change."
6157d22b9998f96a77f41567_q4_c1_1671655072_def862fe-1afa-429a-8e65-1653466b45b3,"Okay, so when I join a new team of people, admittedly, I am the kind of person who is probably pretty quiet in situations like that. I am an introvert, but I'm an introvert, who can do extrovert type things case in point. I was a college professor for almost 30 years, which requires you to be very extrovert in your work Work World. So, I'm typically somebody who kind of hangs back a bit and I get to know people. I of people a lot. I get to know people, very, very slowly, but then I'm one of those people that once I do get to know somebody and trust them, especially on a team, I am I open up. So it's one of those situations where I've tried to be the opposite. I've tried to just run into a team and be the extrovert and it just feels very false to me. And I don't think that that's something that one should apologize for is the idea of Being pretty introverted because it means that I'm a good Observer and it means that I'm a good listener and a good Problem, Solver. And so essentially, when I meet a new team of people, that is how I behave. It's, I'm pretty quiet. It's just the same way that I am in regular life. I mean, I don't try to be somebody. I'm not in a work situation. I'm genuine as can be and so that's really why it is because if I were to meet a group of people Well, socially that I didn't know ahead of time, I would do the same thing. I would sort of be the quiet one or one of however, many quiet people in the group until I got to know people and started to form a bond with them."
6157d22b9998f96a77f41567_q5_c1_1671655207_def862fe-1afa-429a-8e65-1653466b45b3,"Okay. So this is an interesting story. I think a situation in the workplace specifically where someone annoyed me having been a former Professor. I think that we almost automatically assume. Oh, it's a student who annoyed you. And sure, there are examples of that. But I think one of the most challenging situations that I ever faced was when a colleague annoyed me and this colleague was known for annoying everyone. I had my office changed and And when I moved to a different part of campus in the library, for my new office, I was two doors away from this other faculty member, who was not in my department, by the way. But was a Humanities faculty member. This was a person who had long-term been involved with the college and multiple people had requested to have their offices moved away from her and she could be very, very nice. It wasn't that, it's that she would not let you get work done and That between that and some really, really radical political views that were completely opposite. Mine, it was a real challenge to be able to be there because I didn't want to move my office. And, you know, so what I did is, I really tried to get to know her or deflect her discussion to topics on which we had common ground, both animal rescuers. And so, we would talk a lot about that and if she would come in my office, I'll fiery over something political. I would just kind of say, you know, we don't agree on that stuff, let's just not even Even talked about it, like how's your cats doing? And I would try to just get her into a different space because I definitely did want to get along with her and she was honestly like, like people kept saying to me, they couldn't believe that I was getting along with her, but I'm pretty good at being able to get along with a lot of people."
6157d22b9998f96a77f41567_q6_c1_1671655301_def862fe-1afa-429a-8e65-1653466b45b3,"I think that when I work on site, I do have a very organized workspace. I would say that. Every time I would leave for the day, I would make a point to tidy up my desk. I am one of those people who really likes to have my email list down to very few people that I need to respond to and I'm really good at responding to people quickly as long as the as of people don't get out of hand. Now, what I have found is that in switching to remote working. I definitely have some difficulties and challenges keeping my workspace, organized and I think it's just because I tend to work in one part of my house, and then at some point, I'm kind of thinking, well, let's just go work in another room and I shift everything to that room, but I don't completely break down the office space in the First place and I just kind of, you know, time of year. I might want to sit out on my porch to work. So I know that as a challenge that I face and when things get a little bit out of hand, I just start making lists and checking things off list."
615880a66bc32302998866d9_q1_c1_1672161776_ee598c9c-df13-412e-af80-7591da22783a,"Okay. Generally, I feel like I'm an extremely reliable dependable person, who is honest and trustworthy. So I will do my best and focus all my efforts into trying to complete the job or task as delivered. I generally work very well with other people. I'm very cooperative and opening open to listening to everybody's ideas before making any definite, Conclusions, even if I disagree, I'm still happy to listen to other people's opinions and see if they can sway. My opinion in case they have a better idea and I generally like working with people, I feel that I function well in a team, I can function well as either a manager or as an employee who responds to other people's requests and I'm very good with time. Timelines and generally, I believe that. I'm able to complete the job in the specified period of time. And so, this is not, you know, not a difficult thing. For me, I love being part of a team. I like, I'd be I like being a team player. I like promoting the morale of the team and doing activities that will help everybody work together and feel very comfortable. In addition to doing extracurricular activities outside of work. So some of my weaknesses though would be. Sometimes, it's, I have a little bit of a hard time saying, no, or I'm a little bit too eager to please his, sometimes I'm a little bit shy and speaking out, if I feel that I disagree with people, and that they would not you my opinions as being Worthy."
615880a66bc32302998866d9_q2_c1_1672161915_ee598c9c-df13-412e-af80-7591da22783a,"I think my best friend would say that. I'm a very dependable person and somewhat obsessive-compulsive when it comes to planning. We have taken many, many trips together with their families. And I guess I would say that I do like to have everything planned. I mean, I just feel that You know that? I just don't like to leave too many things to chance. I mean, of course, sometimes it's fun to be spontaneous, but I look for instance, I like to have dinner reservations for every single night just in case. So that, you know, we don't have to struggle to find a place to eat. I would also say that, you know, once I, once I start an idea, I really want to finish it. You know, I will work tirelessly to try to finish being. So, in that way, I'm also a little obsessive compulsive, but then again, again I'm always willing to go the extra mile to do things for my friends and you know, I will make time for them and I will always make time to see them if I'm in town, even if they're out of town because my best friends are actually out of town, we don't live in the same city, although we've known each other for many, many, many years,"
615880a66bc32302998866d9_q3_c1_1672162066_ee598c9c-df13-412e-af80-7591da22783a,"Okay, so I guess, you know, I put my family first and so I would say that in terms of professional decisions. For instance, I decided and one point to work part-time when my when my child was very young and you know, maybe that affected my status in that, I was making less money. But then again, I could spend more time at home. Home and doing things and being there for certain situations. And so I just feel that family really means a lot to me and I feel that I just want to be there in those situations because some of those moments will never come again in your child's life. And so I feel that that's a little bit more important to me than my status as a professional. The other thing is also that Chose to work for a larger group so that they could help manage our finances. Help manage, I guess our partnership. So my partner and I decided to join a larger groups hoping that they would do more of the administrative things. And so I guess, you know, in that instance, you know, we were making most money because we had to pay more overhead and I just believe that no just comes down to what you think is most important. Whether it's really it's more about making money or your social status, you know, in the group or whether it's more about your family."
615880a66bc32302998866d9_q4_c1_1672162187_ee598c9c-df13-412e-af80-7591da22783a,"So, if I have to enter a new situation where I really don't know a lot of people, I guess I probably typically hang back a little bit sort of a quiet reserved person. And I don't want to, you know, judge people too harshly or anything like that. So, maybe I'm a little bit more cautious, typically, a cautious person. I don't really take a lot of risks. They are willing to take some minimal risks, but I don't do, Do anything that's terribly risky because I feel that that really you know, that's just not my personality or that really worries me and I just like to make sure that things are secure. So I would say that that's how I would typically behave until I get to know them a little bit better than. I probably certainly don't talk about certain things such as politics or, you know, anything that might raise any eyebrows or make them think that You know, if I'm not really sure what they think about my viewpoints. So I would say that I'm pretty, I'm a fairly cautious person and that I just kind of go with the flow, and I don't do a lot to try to rock the boat. I just try to fit in with the new team."
